READING_ID,TIMESTAMP,CONTAINER_ID,COMMODITY,CATEGORY,SOURCE,DESTINATION,TEMPERATURE,HUMIDITY,VIBRATION,BATTERY_LEVEL,SPEED,LATITUDE,LONGITUDE,INGESTED_AT
R000467,2026-08-06 17:54:37.000 -0700,A107,Biologics,Pharmaceuticals,Chennai,Coimbatore,,46,0.35,88,84.2,17.040861,78.689536,2026-08-06 05:24:38.009 -0700
R000468,2026-08-06 17:54:42.000 -0700,A108,Banana,Fruits,Hyderabad,Kolkata,13.45,91,0.25,54,46,16.866763,81.316744,2026-08-06 05:24:43.048 -0700
R000469,2026-08-06 17:54:47.000 -0700,A106,Antibiotics,Pharmaceuticals,Ahmedabad,Chandigarh,6.5,30,0.26,75,50.5,17.677092,78.811391,2026-08-06 05:24:48.047 -0700
R000470,2026-08-06 17:54:52.000 -0700,A109,Apple,Fruits,Kochi,Bengaluru,0.59,95,0.23,51,75.2,34.374516,74.873694,2026-08-06 05:24:53.083 -0700
R000471,2026-08-06 17:54:58.000 -0700,A107,Kiwi,Exotic Fruits & Vegetables,Hyderabad,Bengaluru,0.96,91,0.2,49,36.8,13.072945,77.640095,2026-08-06 05:24:58.069 -0700
R000472,2026-08-06 17:55:03.000 -0700,A110,Green Peas,Vegetables,Pune,Hyderabad,1.91,94,0.32,69,68.9,30.150695,76.226153,2026-08-06 05:25:03.104 -0700
R000473,2026-08-06 17:55:08.000 -0700,A104,Kiwi,Exotic Fruits & Vegetables,Hyderabad,Chennai,0.94,92,0.35,94,30.5,13.164168,77.072089,2026-08-06 05:25:08.494 -0700
R000474,2026-08-06 17:55:13.000 -0700,A108,Broccoli,Exotic Fruits & Vegetables,Ahmedabad,Chandigarh,0.92,99,0.35,97,31.3,13.204514,77.193766,2026-08-06 05:25:13.109 -0700
R000475,2026-08-06 17:55:18.000 -0700,A106,Blood Plasma,Pharmaceuticals,Kochi,Bengaluru,-19.73,32,0.37,94,82.7,17.677277,78.861559,2026-08-06 05:25:18.142 -0700
R000476,2026-08-06 17:55:23.000 -0700,A106,Banana,Fruits,Mumbai,Goa,14.69,95,0.56,41,33.9,16.718591,81.01266,2026-08-06 05:25:23.157 -0700
R000477,2026-08-06 17:55:28.000 -0700,A103,Frozen French Fries,Frozen Foods,Bengaluru,Chennai,-19.24,55,0.34,47,69.3,19.887598,72.544753,2026-08-06 05:25:28.147 -0700
R000478,2026-08-06 17:55:33.000 -0700,A105,Frozen French Fries,Frozen Foods,Nagpur,Raipur,-18.58,47,0.41,97,34.7,19.469364,73.044704,2026-08-06 05:25:33.206 -0700
R000479,2026-08-06 17:55:38.000 -0700,A111,Frozen Meat,Frozen Foods,Hyderabad,Kolkata,-19.18,51,0.59,70,58.2,19.453149,72.8678,2026-08-06 05:25:38.218 -0700
R000480,2026-08-06 17:55:43.000 -0700,A106,Mango,Fruits,Nashik,Jaipur,10.61,86,0.77,43,80,18.478001,74.858297,2026-08-06 05:25:43.254 -0700
R000481,2026-08-06 17:55:48.000 -0700,A109,Mango,Fruits,Bengaluru,Chennai,18.22,88,0.18,70,34.2,19.192545,74.205312,2026-08-06 05:25:48.235 -0700
R000482,2026-08-06 17:55:53.000 -0700,A107,Medicines,Pharmaceuticals,Lucknow,Patna,17.18,59,0.41,58,72,17.10679,78.097477,2026-08-06 05:25:53.265 -0700
R000483,2026-08-06 17:55:58.000 -0700,A110,Ice Cream,Frozen Foods,Bengaluru,Kochi,-24.55,,0.18,98,48.1,19.649705,73.104189,2026-08-06 05:25:58.303 -0700
R000484,2026-08-06 17:56:03.000 -0700,A115,Green Peas,Vegetables,Hyderabad,Bengaluru,,95,0.76,71,61.5,30.881502,76.039644,2026-08-06 05:26:03.296 -0700
R000485,2026-08-06 17:56:08.000 -0700,A108,Antibiotics,Pharmaceuticals,Delhi,Amritsar,7.6,47,0.48,51,30.6,17.315257,78.354466,2026-08-06 05:26:08.324 -0700
R000486,2026-08-06 17:56:13.000 -0700,A112,Frozen Fish,Frozen Foods,Kolkata,Guwahati,-19.75,41,0.5,62,39.5,9.800722,76.725448,2026-08-06 05:26:13.340 -0700
R000487,2026-08-06 17:56:18.000 -0700,A107,Cauliflower,Vegetables,Pune,Nagpur,7.87,96,0.63,64,48.1,30.397338,76.765109,2026-08-06 05:26:18.369 -0700
R000488,2026-08-06 17:56:23.000 -0700,A108,Strawberries,Fruits,Kochi,Mumbai,0.82,95,0.53,55,69.6,19.240668,73.100706,2026-08-06 05:26:23.393 -0700
R000489,2026-08-06 17:56:28.000 -0700,A101,Asparagus,Exotic Fruits & Vegetables,Lucknow,Patna,3.97,95,0.59,93,77.7,12.932612,77.496764,2026-08-06 05:26:28.417 -0700
R000490,2026-08-06 17:56:33.000 -0700,A102,Grapes,Fruits,Indore,Bhopal,8.2,90,0.65,90,54.9,19.612243,73.039109,2026-08-06 05:26:33.412 -0700
R000491,2026-08-06 17:56:38.000 -0700,A109,Biologics,Pharmaceuticals,Kochi,Mumbai,11.56,43,0.37,46,65.8,17.010697,78.831551,2026-08-06 05:26:38.413 -0700
R000492,2026-08-06 17:56:43.000 -0700,A105,Frozen Prawns,Frozen Foods,Kochi,Bengaluru,-19.25,50,0.12,72,48,9.713837,76.064488,2026-08-06 05:26:43.423 -0700
R000493,2026-08-06 17:56:48.000 -0700,A107,Avocados,Exotic Fruits & Vegetables,Nagpur,Hyderabad,4.86,75,0.33,80,55.2,13.419839,77.992612,2026-08-06 05:26:48.430 -0700
R000494,2026-08-06 17:56:53.000 -0700,A113,Kiwi,Exotic Fruits & Vegetables,Chennai,Coimbatore,0.1,90,0.51,68,54.2,12.829329,77.792022,2026-08-06 05:26:53.463 -0700
R000495,2026-08-06 17:56:58.000 -0700,A102,Medicines,Pharmaceuticals,Chennai,Coimbatore,24.59,47,0.43,59,66.8,17.059804,78.39054,2026-08-06 05:26:58.450 -0700
R000496,2026-08-06 17:57:03.000 -0700,A102,Cabbage,Vegetables,Kochi,Bengaluru,6.36,95,0.18,45,79.8,30.493791,76.674868,2026-08-06 05:27:03.462 -0700
R000497,2026-08-06 17:57:08.000 -0700,A112,Grapes,Fruits,Kochi,Bengaluru,1.27,93,0.38,68,74.8,20.470702,73.351801,2026-08-06 05:27:08.484 -0700
R000498,2026-08-06 17:57:13.000 -0700,A106,Orange,Fruits,Surat,Pune,4.33,86,0.63,100,46,20.090892,78.421938,2026-08-06 05:27:13.515 -0700
R000499,2026-08-06 17:57:18.000 -0700,A114,Vaccines,Pharmaceuticals,Delhi,Amritsar,3.26,32,0.26,42,39,17.618549,78.348615,2026-08-06 05:27:18.501 -0700
R000500,2026-08-06 17:57:23.000 -0700,A108,Antibiotics,Pharmaceuticals,Hyderabad,Bengaluru,11.01,,0.4,92,72,17.243965,78.496433,2026-08-06 05:27:23.506 -0700
R000501,2026-08-06 17:57:28.000 -0700,A115,Biologics,Pharmaceuticals,Indore,Bhopal,3.41,30,0.19,52,31.9,17.721142,78.585381,2026-08-06 05:27:28.525 -0700
R000502,2026-08-06 17:57:33.000 -0700,A105,Vaccines,Pharmaceuticals,Chennai,Coimbatore,5.06,49,0.25,53,64.8,17.123701,78.273894,2026-08-06 05:27:33.708 -0700
R000503,2026-08-06 17:57:38.000 -0700,A104,Tomato,Vegetables,Nagpur,Raipur,11.2,85,0.14,42,83.3,22.976699,75.857612,2026-08-06 05:27:38.544 -0700
R000504,2026-08-06 17:57:43.000 -0700,A105,Frozen Chicken,Frozen Foods,Hyderabad,Kolkata,-18.61,50,0.17,46,32.6,13.372394,77.371387,2026-08-06 05:27:43.553 -0700
R000505,2026-08-06 17:57:48.000 -0700,A114,Vaccines,Pharmaceuticals,Hyderabad,Bengaluru,3.27,39,0.21,93,68.7,17.037229,78.746541,2026-08-06 05:27:48.595 -0700
R000506,2026-08-06 17:57:53.000 -0700,A111,Frozen Prawns,Frozen Foods,Chennai,Coimbatore,-18.82,57,0.36,57,60.8,9.673234,76.855353,2026-08-06 05:27:53.599 -0700
R000507,2026-08-06 17:57:58.000 -0700,A102,Potato,Vegetables,Pune,Lucknow,6.89,93,0.53,85,43.4,22.091348,76.378708,2026-08-06 05:27:58.609 -0700
R000508,2026-08-06 17:58:03.000 -0700,A114,Frozen Meat,Frozen Foods,Chennai,Coimbatore,-18.7,40,0.35,100,52.6,19.2604,72.986996,2026-08-06 05:28:03.619 -0700
R000509,2026-08-06 17:58:08.000 -0700,A110,Frozen Peas,Frozen Foods,Bengaluru,Kochi,-18.5,55,0.65,61,58,30.649728,76.226403,2026-08-06 05:28:08.654 -0700
R000510,2026-08-06 17:58:13.000 -0700,A113,Frozen Corn,Frozen Foods,Bengaluru,Kochi,-19.33,49,0.3,59,62.8,22.872205,75.108647,2026-08-06 05:28:13.646 -0700
R000511,2026-08-06 17:58:18.000 -0700,A107,Strawberries,Fruits,Chennai,Coimbatore,0.6,93,0.22,64,35.9,19.479168,73.11265,2026-08-06 05:28:18.654 -0700
R000512,2026-08-06 17:58:23.000 -0700,A111,Orange,Fruits,Pune,Lucknow,7.15,86,0.61,51,56,20.948182,78.359247,2026-08-06 05:28:23.700 -0700
R000513,2026-08-06 17:58:28.000 -0700,A103,Frozen Fish,Frozen Foods,Visakhapatnam,Bhubaneswar,-18.86,,0.54,40,79.3,9.881609,76.366316,2026-08-06 05:28:28.694 -0700
R000514,2026-08-06 17:58:33.000 -0700,A110,Cabbage,Vegetables,Bengaluru,Chennai,1.7,98,0.4,76,82.5,30.870268,76.683547,2026-08-06 05:28:33.729 -0700
R000515,2026-08-06 17:58:38.000 -0700,A106,Grapes,Fruits,Pune,Nagpur,0.64,93,0.53,99,71.9,19.08929,73.409936,2026-08-06 05:28:38.751 -0700
R000516,2026-08-06 17:58:43.000 -0700,A111,Kiwi,Exotic Fruits & Vegetables,Mumbai,Ahmedabad,0.76,90,0.21,64,64.1,13.199403,77.61316,2026-08-06 05:28:43.740 -0700
R000517,2026-08-06 17:58:48.000 -0700,A111,Orange,Fruits,Hyderabad,Kolkata,3.27,85,0.36,53,69.8,21.680618,78.299188,2026-08-06 05:28:48.788 -0700
R000518,2026-08-06 17:58:53.000 -0700,A114,Orange,Fruits,Kochi,Bengaluru,4.82,87,0.66,92,59.1,21.609677,79.202527,2026-08-06 05:28:53.805 -0700
R000519,2026-08-06 17:58:58.000 -0700,A114,Potato,Vegetables,Bengaluru,Kochi,5.96,95,0.37,46,63.8,23.245464,76.034107,2026-08-06 05:28:58.822 -0700
R000520,2026-08-06 17:59:03.000 -0700,A106,Onion,Vegetables,Visakhapatnam,Bhubaneswar,2.51,74,0.28,56,70.4,20.223491,74.069021,2026-08-06 05:29:03.857 -0700
R000521,2026-08-06 17:59:08.000 -0700,A104,Dragon Fruit,Exotic Fruits & Vegetables,Delhi,Amritsar,8.54,85,0.43,46,70.3,17.925626,78.915788,2026-08-06 05:29:08.865 -0700
R000522,2026-08-06 17:59:13.000 -0700,A113,Banana,Fruits,Pune,Lucknow,14.3,90,0.79,88,36.2,17.629252,80.983723,2026-08-06 05:29:13.902 -0700
R000523,2026-08-06 17:59:18.000 -0700,A103,Lettuce,Exotic Fruits & Vegetables,Pune,Hyderabad,0.13,100,0.47,81,68.5,12.532193,77.136783,2026-08-06 05:29:18.890 -0700
R000524,2026-08-06 17:59:23.000 -0700,A115,Kiwi,Exotic Fruits & Vegetables,Bengaluru,Kochi,0.49,91,0.47,89,81,12.712075,77.935038,2026-08-06 05:29:23.910 -0700
R000525,2026-08-06 17:59:28.000 -0700,A112,Green Peas,Vegetables,Nagpur,Hyderabad,1.86,95,0.79,40,53.7,30.517847,76.99395,2026-08-06 05:29:28.948 -0700
R000526,2026-08-06 17:59:33.000 -0700,A102,Frozen Chicken,Frozen Foods,Mumbai,Delhi,-18.69,56,0.28,64,51.9,12.720295,77.862583,2026-08-06 05:29:33.973 -0700
R000527,2026-08-06 17:59:38.000 -0700,A115,Insulin,Pharmaceuticals,Nagpur,Raipur,5.61,43,0.21,43,47.9,17.562255,78.925118,2026-08-06 05:29:38.955 -0700
R000528,2026-08-06 17:59:43.000 -0700,A106,Broccoli,Exotic Fruits & Vegetables,Bengaluru,Kochi,3.99,97,0.77,77,88.9,13.049817,77.344952,2026-08-06 05:29:43.960 -0700
R000529,2026-08-06 17:59:48.000 -0700,A105,Strawberries,Fruits,Mumbai,Goa,1.33,90,0.41,83,65.9,19.360316,73.166064,2026-08-06 05:29:48.966 -0700
R000530,2026-08-06 17:59:53.000 -0700,A105,Potato,Vegetables,Kochi,Bengaluru,7.59,94,0.22,97,69.3,23.20246,76.457287,2026-08-06 05:29:53.973 -0700
R000531,2026-08-06 17:59:58.000 -0700,A107,Pineapple,Fruits,Surat,Pune,7.93,85,0.39,100,83.8,11.467583,77.348669,2026-08-06 05:29:58.979 -0700
R000532,2026-08-06 18:00:03.000 -0700,A113,Antibiotics,Pharmaceuticals,Mumbai,Delhi,3.5,34,0.22,81,36.8,17.758293,78.892674,2026-08-06 05:30:04.001 -0700
R000533,2026-08-06 18:00:08.000 -0700,A105,Green Peas,Vegetables,Delhi,Amritsar,0.9,95,0.15,60,82.7,30.399229,76.374543,2026-08-06 05:30:09.020 -0700
R000534,2026-08-06 18:00:13.000 -0700,A102,Frozen French Fries,Frozen Foods,Delhi,Amritsar,-18.93,51,0.62,75,43.9,19.942828,72.822915,2026-08-06 05:30:14.048 -0700
R000535,2026-08-06 18:00:18.000 -0700,A109,Banana,Fruits,Ahmedabad,Chandigarh,13.93,93,0.53,40,89.8,16.853697,81.123149,2026-08-06 05:30:19.065 -0700
R000536,2026-08-06 18:00:24.000 -0700,A103,Banana,Fruits,Bengaluru,Chennai,14.24,92,0.75,41,62.5,17.59897,81.243535,2026-08-06 05:30:24.088 -0700
R000537,2026-08-06 18:00:29.000 -0700,A108,Potato,Vegetables,Nagpur,Raipur,4.43,95,0.43,100,88.4,23.101793,75.503052,2026-08-06 05:30:29.075 -0700
R000538,2026-08-06 18:00:34.000 -0700,A114,Banana,Fruits,Nashik,Jaipur,14.7,86,0.3,95,62,16.97319,81.023413,2026-08-06 05:30:34.112 -0700
R000539,2026-08-06 18:00:39.000 -0700,A110,Grapes,Fruits,Hyderabad,Chennai,0.7,90,0.25,46,41.7,19.108137,73.482004,2026-08-06 05:30:39.103 -0700
R000540,2026-08-06 18:00:44.000 -0700,A115,Broccoli,Exotic Fruits & Vegetables,Pune,Hyderabad,2.8,97,0.22,76,59.3,13.447204,77.613738,2026-08-06 05:30:44.108 -0700
R000541,2026-08-06 18:00:49.000 -0700,A110,Frozen French Fries,Frozen Foods,Hyderabad,Kolkata,-19.41,45,0.86,53,63,19.323023,73.473064,2026-08-06 05:30:49.138 -0700
R000542,2026-08-06 18:00:54.000 -0700,A104,Frozen Meat,Frozen Foods,Visakhapatnam,Bhubaneswar,-19.3,40,0.37,71,61.7,19.533907,73.142165,2026-08-06 05:30:54.141 -0700
R000543,2026-08-06 18:00:59.000 -0700,A102,Lettuce,Exotic Fruits & Vegetables,Delhi,Amritsar,0.05,97,0.53,67,74.8,12.957858,77.432286,2026-08-06 05:30:59.153 -0700
R000544,2026-08-06 18:01:04.000 -0700,A108,Capsicum,Vegetables,Bengaluru,Chennai,9.46,91,0.45,67,39.2,12.995005,77.985775,2026-08-06 05:31:04.170 -0700
R000545,2026-08-06 18:01:09.000 -0700,A108,Frozen Fish,Frozen Foods,Lucknow,Patna,-19.85,55,0.65,52,54,10.036559,76.326578,2026-08-06 05:31:09.206 -0700
R000546,2026-08-06 18:01:14.000 -0700,A101,Frozen French Fries,Frozen Foods,Bengaluru,Chennai,-19.52,52,0.41,48,80.2,19.657382,73.285881,2026-08-06 05:31:14.566 -0700
R000547,2026-08-06 18:01:19.000 -0700,A110,Cauliflower,Vegetables,Kolkata,Guwahati,0.8,99,0.41,75,34.3,30.534988,76.050837,2026-08-06 05:31:19.251 -0700
R000548,2026-08-06 18:01:24.000 -0700,A102,Potato,Vegetables,Nagpur,Raipur,4.81,92,0.63,46,81.3,22.08388,75.86111,2026-08-06 05:31:24.273 -0700
R000549,2026-08-06 18:01:29.000 -0700,A112,Capsicum,Vegetables,Kochi,Bengaluru,8.98,94,0.58,83,59,12.973249,77.221995,2026-08-06 05:31:29.267 -0700
R000550,2026-08-06 18:01:34.000 -0700,A107,Avocados,Exotic Fruits & Vegetables,Mumbai,Goa,4.28,67,0.1,71,53,12.839036,77.570362,2026-08-06 05:31:34.306 -0700
R000551,2026-08-06 18:01:39.000 -0700,A109,Tomato,Vegetables,Kolkata,Guwahati,8.44,88,0.69,93,32.2,22.43217,75.542752,2026-08-06 05:31:39.326 -0700
R000552,2026-08-06 18:01:44.000 -0700,A115,Cabbage,Vegetables,Nashik,Jaipur,1.74,96,0.58,89,87.5,30.313832,76.512811,2026-08-06 05:31:44.344 -0700
R000553,2026-08-06 18:01:49.000 -0700,A102,Papaya,Fruits,Kolkata,Guwahati,12.77,89,0.18,73,38.5,16.338065,78.099886,2026-08-06 05:31:49.372 -0700
R000554,2026-08-06 18:01:54.000 -0700,A107,Potato,Vegetables,Ahmedabad,Delhi,7.1,93,0.64,59,46.1,22.878911,75.39563,2026-08-06 05:31:54.395 -0700
R000555,2026-08-06 18:01:59.000 -0700,A104,Broccoli,Exotic Fruits & Vegetables,Kochi,Mumbai,1.12,99,0.45,72,89.4,13.366128,77.83551,2026-08-06 05:31:59.385 -0700
R000556,2026-08-06 18:02:04.000 -0700,A103,Kiwi,Exotic Fruits & Vegetables,Nashik,Delhi,0.54,94,0.52,86,47.4,12.65627,77.692817,2026-08-06 05:32:04.391 -0700
R000557,2026-08-06 18:02:09.000 -0700,A108,Insulin,Pharmaceuticals,Chennai,Coimbatore,2.47,33,0.2,81,81.9,17.759321,78.517544,2026-08-06 05:32:09.421 -0700
R000558,2026-08-06 18:02:14.000 -0700,A105,Broccoli,Exotic Fruits & Vegetables,Delhi,Amritsar,1.53,97,0.52,51,67.7,12.976954,77.748929,2026-08-06 05:32:14.402 -0700
R000559,2026-08-06 18:02:19.000 -0700,A106,Insulin,Pharmaceuticals,Chennai,Coimbatore,3.83,45,0.49,80,45.4,17.967444,78.76043,2026-08-06 05:32:19.436 -0700
R000560,2026-08-06 18:02:24.000 -0700,A114,Dragon Fruit,Exotic Fruits & Vegetables,Lucknow,Patna,,89,0.29,56,72,17.292164,78.465515,2026-08-06 05:32:24.441 -0700
R000561,2026-08-06 18:02:29.000 -0700,A102,Frozen French Fries,Frozen Foods,Kochi,Mumbai,-11.74,52,0.7,51,84.5,19.393273,72.765552,2026-08-06 05:32:29.435 -0700
R000562,2026-08-06 18:02:34.000 -0700,A109,Green Peas,Vegetables,Pune,Nagpur,0.77,92,0.79,98,54.1,30.238124,76.666877,2026-08-06 05:32:34.472 -0700
R000563,2026-08-06 18:02:39.000 -0700,A109,Frozen Peas,Frozen Foods,Kolkata,Guwahati,-19.13,47,0.63,95,69.2,30.212245,76.19512,2026-08-06 05:32:39.461 -0700
R000564,2026-08-06 18:02:44.000 -0700,A104,Pineapple,Fruits,Nashik,Delhi,9.46,90,0.32,74,88.9,11.190796,77.087583,2026-08-06 05:32:44.502 -0700
R000565,2026-08-06 18:02:49.000 -0700,A104,Frozen Corn,Frozen Foods,Pune,Hyderabad,-19.93,50,0.3,41,61.5,23.23289,75.647367,2026-08-06 05:32:49.526 -0700
R000566,2026-08-06 18:02:54.000 -0700,A102,Frozen Fish,Frozen Foods,Chennai,Coimbatore,-19.18,46,0.99,50,48.5,10.184745,76.069885,2026-08-06 05:32:54.540 -0700
R000567,2026-08-06 18:02:59.000 -0700,A104,Frozen Chicken,Frozen Foods,Kochi,Mumbai,-18.84,,0.42,59,66.1,12.964435,77.153367,2026-08-06 05:32:59.537 -0700
R000568,2026-08-06 18:03:04.000 -0700,A111,Strawberries,Fruits,Mumbai,Jaipur,0.61,90,0.45,65,78.3,18.938549,73.725953,2026-08-06 05:33:04.570 -0700
R000569,2026-08-06 18:03:09.000 -0700,A106,Frozen Prawns,Frozen Foods,Ahmedabad,Delhi,-18.3,42,0.61,63,79.3,10.291603,76.31914,2026-08-06 05:33:09.560 -0700
R000570,2026-08-06 18:03:14.000 -0700,A113,Frozen Fish,Frozen Foods,Surat,Pune,-18.96,55,0.67,45,74.6,9.791674,76.930426,2026-08-06 05:33:14.599 -0700
R000571,2026-08-06 18:03:19.000 -0700,A104,Capsicum,Vegetables,Mumbai,Jaipur,7.72,91,0.61,60,33.5,13.082794,77.400333,2026-08-06 05:33:19.623 -0700
R000572,2026-08-06 18:03:24.000 -0700,A106,Frozen Prawns,Frozen Foods,Lucknow,Patna,-14.39,41,0.67,63,50,10.181061,76.354427,2026-08-06 05:33:24.633 -0700
R000573,2026-08-06 18:03:29.000 -0700,A101,Mango,Fruits,Bengaluru,Chennai,12.97,88,0.33,100,34.3,18.713199,74.423726,2026-08-06 05:33:29.624 -0700
R000574,2026-08-06 18:03:34.000 -0700,A108,Lettuce,Exotic Fruits & Vegetables,Mumbai,Delhi,1.95,99,0.5,46,49.3,13.351484,77.899398,2026-08-06 05:33:34.656 -0700
R000575,2026-08-06 18:03:39.000 -0700,A103,Broccoli,Exotic Fruits & Vegetables,Pune,Nagpur,2.3,95,0.55,77,70.5,12.937218,77.812129,2026-08-06 05:33:39.708 -0700
R000576,2026-08-06 18:03:44.000 -0700,A105,Ice Cream,Frozen Foods,Hyderabad,Kolkata,,50,0.46,95,89.2,19.526452,72.899008,2026-08-06 05:33:44.691 -0700
R000577,2026-08-06 18:03:49.000 -0700,A108,Tomato,Vegetables,Ahmedabad,Chandigarh,,86,0.14,60,66.5,23.375127,76.119703,2026-08-06 05:33:49.717 -0700
R000578,2026-08-06 18:03:54.000 -0700,A103,Potato,Vegetables,Nagpur,Hyderabad,,90,0.45,97,85.6,22.435469,75.912225,2026-08-06 05:33:54.733 -0700
R000579,2026-08-06 18:03:59.000 -0700,A113,Onion,Vegetables,Kochi,Mumbai,1.02,69,0.24,62,54.6,20.440302,74.207104,2026-08-06 05:33:59.756 -0700
R000580,2026-08-06 18:04:04.000 -0700,A105,Frozen Peas,Frozen Foods,Mumbai,Jaipur,-19.43,46,0.27,40,81.4,30.987457,76.779022,2026-08-06 05:34:04.772 -0700
R000581,2026-08-06 18:04:09.000 -0700,A115,Apple,Fruits,Pune,Nagpur,2.4,91,0.45,43,45,34.001933,74.680741,2026-08-06 05:34:09.791 -0700
R000582,2026-08-06 18:04:14.000 -0700,A112,Biologics,Pharmaceuticals,Surat,Pune,7.37,32,0.21,93,45.3,17.667317,78.865055,2026-08-06 05:34:14.815 -0700
R000583,2026-08-06 18:04:19.000 -0700,A112,Capsicum,Vegetables,Nashik,Jaipur,8.26,90,0.39,76,87.3,12.721726,77.172976,2026-08-06 05:34:19.835 -0700
R000584,2026-08-06 18:04:24.000 -0700,A115,Onion,Vegetables,Mumbai,Ahmedabad,1.68,65,0.41,66,56.2,20.622589,74.376461,2026-08-06 05:34:24.831 -0700
R000585,2026-08-06 18:04:29.000 -0700,A107,Frozen Chicken,Frozen Foods,Nagpur,Raipur,-18.42,54,0.17,65,36.3,12.503368,77.256078,2026-08-06 05:34:29.851 -0700
R000586,2026-08-06 18:04:34.000 -0700,A113,Biologics,Pharmaceuticals,Mumbai,Ahmedabad,7.41,34,0.27,69,84.5,17.952801,78.738891,2026-08-06 05:34:34.891 -0700
R000587,2026-08-06 18:04:39.000 -0700,A101,Frozen French Fries,Frozen Foods,Nashik,Delhi,-18.85,49,0.2,56,89.3,19.716912,73.421334,2026-08-06 05:34:44.626 -0700
R000588,2026-08-06 18:04:44.000 -0700,A109,Frozen Peas,Frozen Foods,Bengaluru,Chennai,,47,0.54,50,82.9,30.405407,76.858504,2026-08-06 05:34:45.099 -0700
R000589,2026-08-06 18:04:49.000 -0700,A104,Carrot,Vegetables,Nagpur,Raipur,3.6,96,0.79,79,55.5,30.074763,76.776913,2026-08-06 05:34:49.913 -0700
R000590,2026-08-06 18:04:54.000 -0700,A113,Apple,Fruits,Pune,Hyderabad,2.52,94,0.4,81,69.7,34.266542,74.020199,2026-08-06 05:34:54.944 -0700
R000591,2026-08-06 18:04:59.000 -0700,A114,Grapes,Fruits,Mumbai,Delhi,1.4,95,0.14,87,69.9,19.089318,73.735751,2026-08-06 05:34:59.953 -0700
R000592,2026-08-06 18:05:04.000 -0700,A114,Lettuce,Exotic Fruits & Vegetables,Chennai,Coimbatore,1.8,97,0.7,79,49.8,12.822408,77.168405,2026-08-06 05:35:04.989 -0700
R000593,2026-08-06 18:05:09.000 -0700,A111,Medicines,Pharmaceuticals,Nagpur,Raipur,20.88,44,0.23,83,35.7,17.621036,78.171025,2026-08-06 05:35:10.003 -0700
R000594,2026-08-06 18:05:14.000 -0700,A113,Medicines,Pharmaceuticals,Pune,Lucknow,21.49,59,0.2,50,76.5,17.970604,78.484357,2026-08-06 05:35:15.004 -0700
R000595,2026-08-06 18:05:19.000 -0700,A101,Biologics,Pharmaceuticals,Hyderabad,Bengaluru,7.26,42,0.47,89,73.4,17.094816,78.498436,2026-08-06 05:35:20.033 -0700
R000596,2026-08-06 18:05:24.000 -0700,A113,Asparagus,Exotic Fruits & Vegetables,Nashik,Delhi,2.56,100,0.19,65,62.2,12.685213,77.367345,2026-08-06 05:35:25.053 -0700
R000597,2026-08-06 18:05:29.000 -0700,A102,Carrot,Vegetables,Visakhapatnam,Bhubaneswar,2.4,,0.55,93,46.6,30.487553,76.008898,2026-08-06 05:35:30.085 -0700
R000598,2026-08-06 18:05:35.000 -0700,A105,Grapes,Fruits,Nagpur,Hyderabad,1.77,93,0.4,81,57.9,20.302238,73.382834,2026-08-06 05:35:35.112 -0700
R000599,2026-08-06 18:05:40.000 -0700,A105,Apple,Fruits,Kochi,Mumbai,11.18,90,0.65,48,88.1,34.51266,74.934697,2026-08-06 05:35:40.150 -0700
R000600,2026-08-06 18:05:45.000 -0700,A114,Frozen Prawns,Frozen Foods,Chennai,Coimbatore,-18.12,59,0.52,89,58.8,9.532673,76.372914,2026-08-06 05:35:45.160 -0700
R000601,2026-08-06 18:05:50.000 -0700,A114,Potato,Vegetables,Kochi,Bengaluru,4.33,91,0.37,96,41.3,23.492645,76.208735,2026-08-06 05:35:50.199 -0700
R000602,2026-08-06 18:05:55.000 -0700,A115,Vaccines,Pharmaceuticals,Mumbai,Ahmedabad,4.46,32,0.46,84,31,17.156816,78.125231,2026-08-06 05:35:55.188 -0700
R000603,2026-08-06 18:06:00.000 -0700,A102,Blood Plasma,Pharmaceuticals,Mumbai,Delhi,-23.8,34,0.17,95,70.2,17.981596,78.136756,2026-08-06 05:36:00.220 -0700
R000604,2026-08-06 18:06:05.000 -0700,A110,Dragon Fruit,Exotic Fruits & Vegetables,Ahmedabad,Chandigarh,9.22,87,0.58,90,61.3,17.249872,78.720771,2026-08-06 05:36:05.269 -0700
R000605,2026-08-06 18:06:10.000 -0700,A113,Frozen Fish,Frozen Foods,Surat,Pune,-18.4,41,0.87,58,84.2,9.586395,76.664626,2026-08-06 05:36:10.256 -0700
R000606,2026-08-06 18:06:15.000 -0700,A114,Antibiotics,Pharmaceuticals,Nagpur,Raipur,6.3,32,0.47,86,80.5,17.569067,78.615568,2026-08-06 05:36:15.246 -0700
R000607,2026-08-06 18:06:20.000 -0700,A106,Grapes,Fruits,Nashik,Jaipur,4.62,91,0.51,86,39,19.630772,74.092944,2026-08-06 05:36:20.255 -0700
R000608,2026-08-06 18:06:25.000 -0700,A109,Medicines,Pharmaceuticals,Ahmedabad,Chandigarh,23.18,51,0.17,42,39.4,17.191046,78.512175,2026-08-06 05:36:25.266 -0700
R000609,2026-08-06 18:06:30.000 -0700,A107,Frozen French Fries,Frozen Foods,Kolkata,Guwahati,-18.4,45,0.26,40,81,19.529928,73.148996,2026-08-06 05:36:30.292 -0700
